movie_id,title,release_year,duration,genre
1131,Safe (1995),1995,120,genre_16
1132,Feeling Minnesota (1996),1996,120,genre_8
1133,Escape to Witch Mountain (1975),1975,120,genre_2
1134,Get on the Bus (1996),1996,120,genre_8
1135,"Doors, The (1991)",1991,120,genre_8
1136,Ghosts of Mississippi (1996),1996,120,genre_8
1137,Beautiful Thing (1996),1996,120,genre_8
1138,Best Men (1997),1997,120,genre_1
1139,Hackers (1995),1995,120,genre_1
1140,"Road to Wellville, The (1994)",1994,120,genre_5
1141,"War Room, The (1993)",1993,120,genre_7
1142,When We Were Kings (1996),1997,120,genre_7
1143,Hard Eight (1996),1997,120,genre_6
1144,"Quiet Room, The (1996)",1997,120,genre_8
1145,Blue Chips (1994),1994,120,genre_8
1146,Calendar Girl (1993),1993,120,genre_8
1147,My Family (1995),1995,120,genre_8
1148,Tom & Viv (1994),1994,120,genre_8
1149,Walkabout (1971),1971,120,genre_8
1150,Last Dance (1996),1996,120,genre_8
1151,Original Gangstas (1996),1996,120,genre_6
1152,In Love and War (1996),1997,120,genre_14
1153,Backbeat (1993),1993,120,genre_8
1154,Alphaville (1965),1965,120,genre_15
1155,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",1996,120,genre_5
1156,Cyclo (1995),1996,120,genre_6
1157,"Relic, The (1997)",1997,120,genre_11
1158,"Fille seule, La (A Single Girl) (1995)",1996,120,genre_8
1159,Stalker (1979),1979,120,genre_13
1160,Love! Valour! Compassion! (1997),1997,120,genre_8
1161,Palookaville (1996),1996,120,genre_1
1162,Phat Beach (1996),1996,120,genre_5
1163,"Portrait of a Lady, The (1996)",1996,120,genre_8
1164,Zeus and Roxanne (1997),1997,120,genre_4
1165,Big Bully (1996),1996,120,genre_5
1166,Love & Human Remains (1993),1993,120,genre_5
1167,"Sum of Us, The (1994)",1994,120,genre_5
1168,Little Buddha (1993),1993,120,genre_8
1169,Fresh (1994),1994,120,genre_8
1170,Spanking the Monkey (1994),1994,120,genre_5
1171,Wild Reeds (1994),1994,120,genre_8
1172,"Women, The (1939)",1939,120,genre_5
1173,Bliss (1997),1997,120,genre_8
1174,Caught (1996),1996,120,genre_8
1175,Hugo Pool (1997),1997,120,genre_14
1176,Welcome To Sarajevo (1997),1997,120,genre_8
1177,Dunston Checks In (1996),1996,120,genre_5
1178,Major Payne (1994),1994,120,genre_5
1179,Man of the House (1995),1995,120,genre_5
1180,I Love Trouble (1994),1994,120,genre_1
1181,"Low Down Dirty Shame, A (1994)",1994,120,genre_1
1182,Cops and Robbersons (1994),1994,120,genre_5
1183,"Cowboy Way, The (1994)",1994,120,genre_1
1184,"Endless Summer 2, The (1994)",1994,120,genre_7
1185,In the Army Now (1994),1994,120,genre_5
1186,"Inkwell, The (1994)",1994,120,genre_5
1187,Switchblade Sisters (1975),1975,120,genre_6
1188,Young Guns II (1990),1990,120,genre_1
1189,Prefontaine (1997),1997,120,genre_8
1190,That Old Feeling (1997),1997,120,genre_5
1191,"Letter From Death Row, A (1998)",1998,120,genre_6
1192,"Boys of St. Vincent, The (1993)",1993,120,genre_8
1193,Before the Rain (Pred dozhdot) (1994),1994,120,genre_8
1194,Once Were Warriors (1994),1994,120,genre_6
1195,Strawberry and Chocolate (Fresa y chocolate) (1993),1993,120,genre_8
1196,"Savage Nights (Nuits fauves, Les) (1992)",1992,120,genre_8
1197,"Family Thing, A (1996)",1996,120,genre_5
1198,Purple Noon (1960),1960,120,genre_6
1199,Cemetery Man (Dellamorte Dellamore) (1994),1996,120,genre_5
1200,Kim (1950),1950,120,genre_4
1201,Marlene Dietrich: Shadow and Light (1996) ,1996,120,genre_7
1202,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",1996,120,genre_5
1203,Top Hat (1935),1935,120,genre_5
1204,To Be or Not to Be (1942),1942,120,genre_5
1205,"Secret Agent, The (1996)",1996,120,genre_8
1206,Amos & Andrew (1993),1993,120,genre_5
1207,Jade (1995),1995,120,genre_16
1208,Kiss of Death (1995),1995,120,genre_6
1209,Mixed Nuts (1994),1994,120,genre_5
1210,Virtuosity (1995),1995,120,genre_15
1211,Blue Sky (1994),1994,120,genre_8
1212,Flesh and Bone (1993),1993,120,genre_8
1213,Guilty as Sin (1993),1993,120,genre_6
1214,In the Realm of the Senses (Ai no corrida) (1976),1976,120,genre_8
1215,Barb Wire (1996),1996,120,genre_1
1216,Kissed (1996),1997,120,genre_14
1217,Assassins (1995),1995,120,genre_16
1218,Friday (1995),1995,120,genre_5
1219,"Goofy Movie, A (1995)",1995,120,genre_3
1220,Higher Learning (1995),1995,120,genre_8
1221,When a Man Loves a Woman (1994),1994,120,genre_8
1222,Judgment Night (1993),1993,120,genre_1
1223,King of the Hill (1993),1993,120,genre_8
1224,"Scout, The (1994)",1994,120,genre_8
1225,Angus (1995),1995,120,genre_5
1226,Night Falls on Manhattan (1997),1997,120,genre_6
1227,"Awfully Big Adventure, An (1995)",1995,120,genre_8
1228,Under Siege 2: Dark Territory (1995),1995,120,genre_1
1229,Poison Ivy II (1995),1995,120,genre_8
1230,Ready to Wear (Pret-A-Porter) (1994),1994,120,genre_5
1231,Marked for Death (1990),1990,120,genre_1
1232,Madonna: Truth or Dare (1991),1991,120,genre_7
1233,Nénette et Boni (1996),1996,120,genre_8
1234,Chairman of the Board (1998),1998,120,genre_5
1235,"Big Bang Theory, The (1994)",1994,120,genre_6
1236,"Other Voices, Other Rooms (1997)",1997,120,genre_8
1237,Twisted (1996),1996,120,genre_5
1238,Full Speed (1996),1996,120,genre_8
1239,Cutthroat Island (1995),1995,120,genre_1
1240,Ghost in the Shell (Kokaku kidotai) (1995),1996,120,genre_3
1241,"Van, The (1996)",1997,120,genre_5
1242,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",1991,120,genre_5
1243,Night Flier (1997),1998,120,genre_11
1244,Metro (1997),1997,120,genre_1
1245,Gridlock'd (1997),1997,120,genre_6
1246,Bushwhacked (1995),1995,120,genre_5
1247,Bad Girls (1994),1994,120,genre_18
1248,Blink (1994),1994,120,genre_16
1249,For Love or Money (1993),1993,120,genre_5
1250,Best of the Best 3: No Turning Back (1995),1995,120,genre_1
1251,A Chef in Love (1996),1997,120,genre_5
1252,"Contempt (Mépris, Le) (1963)",1997,120,genre_8
1253,"Tie That Binds, The (1995)",1995,120,genre_16
1254,Gone Fishin' (1997),1997,120,genre_5
1255,Broken English (1996),1997,120,genre_8
1256,"Designated Mourner, The (1997)",1997,120,genre_8
1257,"Designated Mourner, The (1997)",1997,120,genre_8
1258,Trial and Error (1997),1997,120,genre_5
1259,Pie in the Sky (1995),1996,120,genre_5
1260,Total Eclipse (1995),1995,120,genre_8
1261,"Run of the Country, The (1995)",1995,120,genre_8
1262,Walking and Talking (1996),1996,120,genre_14
1263,Foxfire (1996),1996,120,genre_8
1264,Nothing to Lose (1994),1996,120,genre_8
1265,Star Maps (1997),1997,120,genre_8
1266,Bread and Chocolate (Pane e cioccolata) (1973),1973,120,genre_8
1267,Clockers (1995),1995,120,genre_8
1268,Bitter Moon (1992),1992,120,genre_8
1269,Love in the Afternoon (1957),1957,120,genre_5
1270,Life with Mikey (1993),1993,120,genre_5
1271,North (1994),1994,120,genre_5
1272,Talking About Sex (1994),1994,120,genre_5
1273,Color of Night (1994),1994,120,genre_8
1274,Robocop 3 (1993),1993,120,genre_15
1275,Killer (Bulletproof Heart) (1994),1994,120,genre_16
1276,Sunset Park (1996),1996,120,genre_8
1277,Set It Off (1996),1996,120,genre_1
1278,Selena (1997),1997,120,genre_8
1279,Wild America (1997),1997,120,genre_2
1280,Gang Related (1997),1997,120,genre_6
1281,Manny & Lo (1996),1996,120,genre_8
1282,"Grass Harp, The (1995)",1996,120,genre_8
1283,Out to Sea (1997),1997,120,genre_5
1284,Before and After (1996),1996,120,genre_8
1285,Princess Caraboo (1994),1994,120,genre_8
1286,Shall We Dance? (1937),1937,120,genre_5
1287,Ed (1996),1996,120,genre_5
1288,Denise Calls Up (1995),1996,120,genre_5
1289,Jack and Sarah (1995),1996,120,genre_14
1290,Country Life (1994),1994,120,genre_8
1291,Celtic Pride (1996),1996,120,genre_5
1292,"Simple Wish, A (1997)",1997,120,genre_4
1293,Star Kid (1997),1998,120,genre_2
1294,Ayn Rand: A Sense of Life (1997),1998,120,genre_7
1295,Kicked in the Head (1997),1997,120,genre_5
1296,Indian Summer (1996),1996,120,genre_5
1297,Love Affair (1994),1994,120,genre_8
1298,"Band Wagon, The (1953)",1953,120,genre_5
1299,Penny Serenade (1941),1941,120,genre_8
1300,'Til There Was You (1997),1997,120,genre_8
1301,Stripes (1981),1981,120,genre_5
1302,Late Bloomers (1996),1997,120,genre_5
1303,"Getaway, The (1994)",1994,120,genre_1
1304,New York Cop (1996),1996,120,genre_1
1305,National Lampoon's Senior Trip (1995),1995,120,genre_5
1306,Delta of Venus (1994),1994,120,genre_8
1307,Carmen Miranda: Bananas Is My Business (1994),1994,120,genre_7
1308,Babyfever (1994),1994,120,genre_5
1309,"Very Natural Thing, A (1974)",1974,120,genre_8
1310,"Walk in the Sun, A (1945)",1945,120,genre_8
1311,Waiting to Exhale (1995),1996,120,genre_5
1312,"Pompatus of Love, The (1996)",1996,120,genre_5
1313,Palmetto (1998),1998,120,genre_10
1314,Surviving the Game (1994),1994,120,genre_1
1315,Inventing the Abbotts (1997),1997,120,genre_8
1316,"Horse Whisperer, The (1998)",1997,120,genre_8
1317,"Journey of August King, The (1995)",1996,120,genre_8
1318,Catwalk (1995),1996,120,genre_7
1319,"Neon Bible, The (1995)",1996,120,genre_8
1320,Homage (1995),1996,120,genre_8
1321,Open Season (1996),1996,120,genre_5
1322,Metisse (Café au Lait) (1993),1993,120,genre_5
1323,"Wooden Man's Bride, The (Wu Kui) (1994)",1994,120,genre_8
1324,Loaded (1994),1996,120,genre_8
1325,August (1996),1996,120,genre_8
1326,Boys (1996),1996,120,genre_8
1327,Captives (1994),1994,120,genre_8
1328,Of Love and Shadows (1994),1996,120,genre_8
1329,"Low Life, The (1994)",1996,120,genre_8
1330,An Unforgettable Summer (1994),1994,120,genre_8
1331,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",1995,120,genre_7
1332,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),1993,120,genre_8
1333,Midnight Dancers (Sibak) (1994),1994,120,genre_5
1334,Somebody to Love (1994),1996,120,genre_8
1335,American Buffalo (1996),1996,120,genre_8
1336,Kazaam (1996),1996,120,genre_4
1337,Larger Than Life (1996),1996,120,genre_5
1338,Two Deaths (1995),1996,120,genre_8
1339,Stefano Quantestorie (1993),1993,120,genre_5
1340,"Crude Oasis, The (1995)",1995,120,genre_14
1341,Hedd Wyn (1992),1992,120,genre_8
1342,"Convent, The (Convento, O) (1995)",1996,120,genre_8
1343,Lotto Land (1995),1995,120,genre_8
1344,"Story of Xinghua, The (1993)",1993,120,genre_8
1345,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",1994,120,genre_8
1346,Dingo (1992),1992,120,genre_8
1347,"Ballad of Narayama, The (Narayama Bushiko) (1958)",1958,120,genre_8
1348,Every Other Weekend (1990),1990,120,genre_8
1349,Mille bolle blu (1993),1993,120,genre_5
1350,Crows and Sparrows (1949),1949,120,genre_8
1351,Lover's Knot (1996),1996,120,genre_5
1352,Shadow of Angels (Schatten der Engel) (1976),1976,120,genre_8
1353,1-900 (1994),1994,120,genre_14
1354,Venice/Venice (1992),1992,120,genre_8
1355,Infinity (1996),1996,120,genre_8
1356,Ed's Next Move (1996),1996,120,genre_5
1357,For the Moment (1994),1994,120,genre_14
1358,The Deadly Cure (1996),1996,120,genre_1
1359,Boys in Venice (1996),1996,120,genre_8
1360,"Sexual Life of the Belgians, The (1994)",1994,120,genre_5
1361,"Search for One-eye Jimmy, The (1996)",1996,120,genre_5
1362,American Strays (1996),1996,120,genre_1
1363,"Leopard Son, The (1996)",1996,120,genre_7
1364,Bird of Prey (1996),1996,120,genre_1
1365,Johnny 100 Pesos (1993),1993,120,genre_1
1366,JLG/JLG - autoportrait de décembre (1994),1994,120,genre_7
1367,Faust (1994),1994,120,genre_3
1368,Mina Tannenbaum (1994),1994,120,genre_8
1369,"Forbidden Christ, The (Cristo proibito, Il) (1950)",1950,120,genre_8
1370,I Can't Sleep (J'ai pas sommeil) (1994),1994,120,genre_8
1371,"Machine, The (1994)",1994,120,genre_5
1372,"Stranger, The (1994)",1994,120,genre_1
1373,Good Morning (1971),1971,120,genre_0
1374,Falling in Love Again (1980),1980,120,genre_5
1375,"Cement Garden, The (1993)",1993,120,genre_8
1376,Meet Wally Sparks (1997),1997,120,genre_5
1377,Hotel de Love (1996),1997,120,genre_5
1378,Rhyme & Reason (1997),1997,120,genre_7
1379,Love and Other Catastrophes (1996),1997,120,genre_14
1380,Hollow Reed (1996),1997,120,genre_8
1381,Losing Chase (1996),1996,120,genre_8
1382,"Bonheur, Le (1965)",1997,120,genre_8
1383,"Second Jungle Book: Mowgli & Baloo, The (1997)",1997,120,genre_2
1384,Squeeze (1996),1997,120,genre_8
1385,Roseanna's Grave (For Roseanna) (1997),1997,120,genre_5
1386,Tetsuo II: Body Hammer (1992),1997,120,genre_15
1387,Fall (1997),1997,120,genre_14
1388,Gabbeh (1996),1997,120,genre_8
1389,Mondo (1996),1997,120,genre_8
1390,"Innocent Sleep, The (1995)",1997,120,genre_6
1391,For Ever Mozart (1996),1997,120,genre_8
1392,"Locusts, The (1997)",1997,120,genre_8
1393,Stag (1997),1997,120,genre_1
1394,Swept from the Sea (1997),1997,120,genre_14
1395,Hurricane Streets (1998),1998,120,genre_8
1396,Stonewall (1995),1996,120,genre_8
1397,Of Human Bondage (1934),1934,120,genre_8
1398,Anna (1996),1996,120,genre_8
1399,Stranger in the House (1997),1997,120,genre_16
1400,Picture Bride (1995),1995,120,genre_8
1401,M. Butterfly (1993),1993,120,genre_8
1402,"Ciao, Professore! (1993)",1993,120,genre_8
1403,Caro Diario (Dear Diary) (1994),1994,120,genre_5
1404,Withnail and I (1987),1987,120,genre_5
1405,Boy's Life 2 (1997),1997,120,genre_8
1406,When Night Is Falling (1995),1995,120,genre_8
1407,"Specialist, The (1994)",1994,120,genre_1
1408,Gordy (1995),1995,120,genre_5
1409,"Swan Princess, The (1994)",1994,120,genre_3
1410,Harlem (1993),1993,120,genre_8
1411,Barbarella (1968),1968,120,genre_2
1412,Land Before Time III: The Time of the Great Giving (1995) (V),1995,120,genre_3
1413,Street Fighter (1994),1994,120,genre_1
1414,Coldblooded (1995),1995,120,genre_1
1415,"Next Karate Kid, The (1994)",1994,120,genre_1
1416,No Escape (1994),1994,120,genre_1
1417,"Turning, The (1992)",1997,120,genre_8
1418,"Joy Luck Club, The (1993)",1993,120,genre_8
1419,Highlander III: The Sorcerer (1994),1994,120,genre_1
1420,Gilligan's Island: The Movie (1998),1997,120,genre_5
1421,My Crazy Life (Mi vida loca) (1993),1993,120,genre_8
1422,Suture (1993),1993,120,genre_10
1423,"Walking Dead, The (1995)",1995,120,genre_8
1424,I Like It Like That (1994),1994,120,genre_5
1425,I'll Do Anything (1994),1994,120,genre_5
1426,Grace of My Heart (1996),1996,120,genre_5
1427,Drunks (1995),1996,120,genre_8
1428,SubUrbia (1997),1997,120,genre_5
1429,Sliding Doors (1998),1998,120,genre_8
1430,Ill Gotten Gains (1997),1997,120,genre_8
1431,Legal Deceit (1997),1997,120,genre_16
1432,"Mighty, The (1998)",1998,120,genre_8
1433,Men of Means (1998),1997,120,genre_1
1434,Shooting Fish (1997),1998,120,genre_14
1435,"Steal Big, Steal Little (1995)",1995,120,genre_5
1436,Mr. Jones (1993),1993,120,genre_8
1437,House Party 3 (1994),1994,120,genre_5
1438,Panther (1995),1995,120,genre_8
1439,Jason's Lyric (1994),1994,120,genre_6
1440,Above the Rim (1994),1994,120,genre_8
1441,Moonlight and Valentino (1995),1995,120,genre_8
1442,"Scarlet Letter, The (1995)",1995,120,genre_8
1443,8 Seconds (1994),1994,120,genre_8
1444,That Darn Cat! (1965),1965,120,genre_4
1445,Ladybird Ladybird (1994),1994,120,genre_8
1446,"Bye Bye, Love (1995)",1995,120,genre_5
1447,Century (1993),1993,120,genre_8
1448,My Favorite Season (1993),1996,120,genre_8
1449,Pather Panchali (1955),1996,120,genre_8
1450,Golden Earrings (1947),1947,120,genre_2
1451,Foreign Correspondent (1940),1940,120,genre_16
1452,Lady of Burlesque (1943),1943,120,genre_5
1453,Angel on My Shoulder (1946),1946,120,genre_6
1454,Angel and the Badman (1947),1947,120,genre_18
1455,"Outlaw, The (1943)",1943,120,genre_18
1456,Beat the Devil (1954),1954,120,genre_5
1457,Love Is All There Is (1996),1996,120,genre_5
1458,"Damsel in Distress, A (1937)",1937,120,genre_5
1459,Madame Butterfly (1995),1996,120,genre_12
1460,Sleepover (1995),1996,120,genre_5
1461,Here Comes Cookie (1935),1935,120,genre_5
1462,"Thieves (Voleurs, Les) (1996)",1996,120,genre_6
1463,"Boys, Les (1997)",1997,120,genre_5
1464,"Stars Fell on Henrietta, The (1995)",1995,120,genre_8
1465,Last Summer in the Hamptons (1995),1995,120,genre_5
1466,Margaret's Museum (1995),1995,120,genre_8
1467,"Saint of Fort Washington, The (1993)",1993,120,genre_8
1468,"Cure, The (1995)",1995,120,genre_8
1469,Tom and Huck (1995),1995,120,genre_2
1470,Gumby: The Movie (1995),1995,120,genre_3
1471,Hideaway (1995),1995,120,genre_16
1472,"Visitors, The (Visiteurs, Les) (1993)",1996,120,genre_5
1473,"Little Princess, The (1939)",1939,120,genre_4
1474,Nina Takes a Lover (1994),1994,120,genre_5
1475,Bhaji on the Beach (1993),1993,120,genre_5
1476,Raw Deal (1948),1948,120,genre_10
1477,Nightwatch (1997),1997,120,genre_11
1478,Dead Presidents (1995),1995,120,genre_1
1479,Reckless (1995),1995,120,genre_5
1480,Herbie Rides Again (1974),1974,120,genre_2
1481,S.F.W. (1994),1994,120,genre_8
1482,"Gate of Heavenly Peace, The (1995)",1996,120,genre_7
1483,"Man in the Iron Mask, The (1998)",1998,120,genre_1
1484,"Jerky Boys, The (1994)",1994,120,genre_1
1485,"Colonel Chabert, Le (1994)",1994,120,genre_8
1486,Girl in the Cadillac (1995),1995,120,genre_8
1487,Even Cowgirls Get the Blues (1993),1993,120,genre_5
1488,Germinal (1993),1993,120,genre_8
1489,Chasers (1994),1994,120,genre_5
1490,Fausto (1993),1993,120,genre_5
1491,Tough and Deadly (1995),1995,120,genre_1
1492,Window to Paris (1994),1994,120,genre_5
1493,"Modern Affair, A (1995)",1996,120,genre_14
1494,"Mostro, Il (1994)",1996,120,genre_5
1495,Flirt (1995),1996,120,genre_8
1496,Carpool (1996),1996,120,genre_5
1497,"Line King: Al Hirschfeld, The (1996)",1996,120,genre_7
1498,Farmer & Chase (1995),1997,120,genre_5
1499,Grosse Fatigue (1994),1994,120,genre_5
1500,Santa with Muscles (1996),1996,120,genre_5
1501,Prisoner of the Mountains (Kavkazsky Plennik) (1996),1997,120,genre_17
1502,Naked in New York (1994),1994,120,genre_5
1503,Gold Diggers: The Secret of Bear Mountain (1995),1995,120,genre_2
1504,"Bewegte Mann, Der (1994)",1996,120,genre_5
1505,Killer: A Journal of Murder (1995),1996,120,genre_6
1506,Nelly & Monsieur Arnaud (1995),1996,120,genre_8
1507,Three Lives and Only One Death (1996),1996,120,genre_5
1508,"Babysitter, The (1995)",1995,120,genre_8
1509,Getting Even with Dad (1994),1994,120,genre_5
1510,Mad Dog Time (1996),1996,120,genre_6
1511,Children of the Revolution (1996),1997,120,genre_5
1512,"World of Apu, The (Apur Sansar) (1959)",1996,120,genre_8
1513,Sprung (1997),1997,120,genre_5
1514,Dream With the Fishes (1997),1997,120,genre_8
1515,Wings of Courage (1995),1995,120,genre_2
1516,"Wedding Gift, The (1994)",1994,120,genre_8
1517,Race the Sun (1996),1996,120,genre_8
1518,Losing Isaiah (1995),1995,120,genre_8
1519,New Jersey Drive (1995),1995,120,genre_6
1520,"Fear, The (1995)",1995,120,genre_11
1521,Mr. Wonderful (1993),1993,120,genre_5
1522,Trial by Jury (1994),1994,120,genre_16
1523,"Good Man in Africa, A (1994)",1994,120,genre_1
1524,Kaspar Hauser (1993),1996,120,genre_8
1525,"Object of My Affection, The (1998)",1998,120,genre_5
1526,Witness (1985),1985,120,genre_8
1527,Senseless (1998),1998,120,genre_5
1528,Nowhere (1997),1997,120,genre_8
1529,Underground (1995),1996,120,genre_17
1530,Jefferson in Paris (1995),1995,120,genre_8
1531,Far From Home: The Adventures of Yellow Dog (1995),1995,120,genre_2
1532,Foreign Student (1994),1994,120,genre_8
1533,I Don't Want to Talk About It (De eso no se habla) (1993),1993,120,genre_8
1534,Twin Town (1997),1997,120,genre_5
1535,"Enfer, L' (1994)",1994,120,genre_8
1536,Aiqing wansui (1994),1996,120,genre_8
1537,Cosi (1996),1997,120,genre_5
1538,All Over Me (1997),1997,120,genre_8
1539,Being Human (1993),1993,120,genre_8
1540,"Amazing Panda Adventure, The (1995)",1995,120,genre_2
1541,"Beans of Egypt, Maine, The (1994)",1994,120,genre_8
1542,"Scarlet Letter, The (1926)",1926,120,genre_8
1543,Johns (1996),1996,120,genre_8
1544,It Takes Two (1995),1995,120,genre_5
1545,Frankie Starlight (1995),1995,120,genre_8
1546,Shadows (Cienie) (1988),1988,120,genre_8
1547,"Show, The (1995)",1995,120,genre_7
1548,The Courtyard (1995),1995,120,genre_1
1549,Dream Man (1995),1995,120,genre_16
1550,Destiny Turns on the Radio (1995),1995,120,genre_5
1551,"Glass Shield, The (1994)",1994,120,genre_8
1552,"Hunted, The (1995)",1995,120,genre_1
1553,"Underneath, The (1995)",1995,120,genre_13
1554,Safe Passage (1994),1994,120,genre_8
1555,"Secret Adventures of Tom Thumb, The (1993)",1993,120,genre_2
1556,Condition Red (1995),1995,120,genre_1
1557,Yankee Zulu (1994),1996,120,genre_5
1558,Aparajito (1956),1996,120,genre_8
1559,Hostile Intentions (1994),1994,120,genre_1
1560,Clean Slate (Coup de Torchon) (1981),1981,120,genre_6
1561,Tigrero: A Film That Was Never Made (1994),1994,120,genre_7
1562,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",1993,120,genre_7
1563,"Promise, The (Versprechen, Das) (1994)",1994,120,genre_14
1564,To Cross the Rubicon (1991),1991,120,genre_8
1565,Daens (1992),1992,120,genre_8
1566,"Man from Down Under, The (1943)",1943,120,genre_8
1567,Careful (1992),1992,120,genre_5
1568,Vermont Is For Lovers (1992),1992,120,genre_5
1569,"Vie est belle, La (Life is Rosey) (1987)",1987,120,genre_5
1570,Quartier Mozart (1992),1992,120,genre_5
1571,Touki Bouki (Journey of the Hyena) (1973),1973,120,genre_8
1572,Wend Kuuni (God's Gift) (1982),1982,120,genre_8
1573,Spirits of the Dead (Tre passi nel delirio) (1968),1968,120,genre_11
1574,Pharaoh's Army (1995),1995,120,genre_17
1575,"I, Worst of All (Yo, la peor de todas) (1990)",1990,120,genre_8
1576,"Hungarian Fairy Tale, A (1987)",1987,120,genre_9
1577,"Death in the Garden (Mort en ce jardin, La) (1956)",1956,120,genre_8
1578,"Collectionneuse, La (1967)",1967,120,genre_8
1579,Baton Rouge (1988),1988,120,genre_16
1580,Liebelei (1933),1933,120,genre_14
1581,"Woman in Question, The (1950)",1950,120,genre_13
1582,T-Men (1947),1947,120,genre_10
1583,"Invitation, The (Zaproszenie) (1986)",1986,120,genre_8
1584,"Symphonie pastorale, La (1946)",1946,120,genre_8
1585,American Dream (1990),1990,120,genre_7
1586,Lashou shentan (1992),1992,120,genre_1
1587,Terror in a Texas Town (1958),1958,120,genre_18
1588,Salut cousin! (1996),1997,120,genre_5
1589,Schizopolis (1996),1997,120,genre_5
1590,"To Have, or Not (1995)",1997,120,genre_8
1591,Duoluo tianshi (1995),1998,120,genre_8
1592,"Magic Hour, The (1998)",1998,120,genre_8
1593,Death in Brunswick (1991),1996,120,genre_5
1594,Everest (1998),1998,120,genre_7
1595,Shopping (1994),1996,120,genre_1
1596,Nemesis 2: Nebula (1995),1995,120,genre_1
1597,Romper Stomper (1992),1992,120,genre_1
1598,City of Industry (1997),1997,120,genre_6
1599,Someone Else's America (1995),1996,120,genre_8
1600,Guantanamera (1994),1997,120,genre_5
1601,Office Killer (1997),1997,120,genre_16
1602,"Price Above Rubies, A (1998)",1998,120,genre_8
1603,Angela (1995),1996,120,genre_8
1604,He Walked by Night (1948),1948,120,genre_6
1605,Love Serenade (1996),1997,120,genre_5
1606,Deceiver (1997),1997,120,genre_6
1607,Hurricane Streets (1998),1998,120,genre_8
1608,Buddy (1997),1997,120,genre_2
1609,B*A*P*S (1997),1997,120,genre_5
1610,"Truth or Consequences, N.M. (1997)",1997,120,genre_1
1611,Intimate Relations (1996),1997,120,genre_5
1612,"Leading Man, The (1996)",1998,120,genre_14
1613,Tokyo Fist (1995),1998,120,genre_1
1614,"Reluctant Debutante, The (1958)",1958,120,genre_5
1615,Warriors of Virtue (1997),1997,120,genre_1
1616,Desert Winds (1995),1995,120,genre_8
1617,Hugo Pool (1997),1997,120,genre_14
1618,King of New York (1990),1990,120,genre_1
1619,All Things Fair (1996),1996,120,genre_8
1620,"Sixth Man, The (1997)",1997,120,genre_5
1621,Butterfly Kiss (1995),1996,120,genre_16
1622,"Paris, France (1993)",1993,120,genre_5
1623,"Cérémonie, La (1995)",1996,120,genre_8
1624,Hush (1998),1998,120,genre_16
1625,Nightwatch (1997),1997,120,genre_11
1626,Nobody Loves Me (Keiner liebt mich) (1994),1996,120,genre_5
1627,"Wife, The (1995)",1996,120,genre_5
1628,Lamerica (1994),1994,120,genre_8
1629,Nico Icon (1995),1995,120,genre_7
1630,"Silence of the Palace, The (Saimt el Qusur) (1994)",1996,120,genre_8
1631,"Slingshot, The (1993)",1993,120,genre_5
1632,Land and Freedom (Tierra y libertad) (1995),1996,120,genre_17
1633,Á köldum klaka (Cold Fever) (1994),1996,120,genre_5
1634,Etz Hadomim Tafus (Under the Domin Tree) (1994),1996,120,genre_8
1635,Two Friends (1986) ,1986,120,genre_8
1636,Brothers in Trouble (1995),1996,120,genre_8
1637,Girls Town (1996),1996,120,genre_8
1638,Normal Life (1996),1996,120,genre_6
1639,Bitter Sugar (Azucar Amargo) (1996),1996,120,genre_8
1640,"Eighth Day, The (1996)",1996,120,genre_8
1641,Dadetown (1995),1996,120,genre_7
1642,Some Mother's Son (1996),1996,120,genre_8
1643,Angel Baby (1995),1997,120,genre_8
1644,Sudden Manhattan (1996),1997,120,genre_5
1645,"Butcher Boy, The (1998)",1998,120,genre_8
1646,Men With Guns (1997),1998,120,genre_1
1647,Hana-bi (1997),1998,120,genre_5
1648,"Niagara, Niagara (1997)",1998,120,genre_8
1649,"Big One, The (1997)",1998,120,genre_5
1650,"Butcher Boy, The (1998)",1998,120,genre_8
1651,"Spanish Prisoner, The (1997)",1998,120,genre_8
1652,Temptress Moon (Feng Yue) (1996),1997,120,genre_14
1653,Entertaining Angels: The Dorothy Day Story (1996),1996,120,genre_8
1654,Chairman of the Board (1998),1998,120,genre_5
1655,"Favor, The (1994)",1994,120,genre_5
1656,Little City (1998),1998,120,genre_5
1657,Target (1995),1996,120,genre_1
1658,"Substance of Fire, The (1996)",1996,120,genre_8
1659,Getting Away With Murder (1996),1996,120,genre_5
1660,Small Faces (1995),1996,120,genre_8
1661,"New Age, The (1994)",1994,120,genre_8
1662,Rough Magic (1995),1997,120,genre_8
1663,Nothing Personal (1995),1997,120,genre_8
1664,8 Heads in a Duffel Bag (1997),1997,120,genre_5
1665,"Brother's Kiss, A (1997)",1997,120,genre_8
1666,Ripe (1996),1997,120,genre_8
1667,"Next Step, The (1995)",1997,120,genre_8
1668,Wedding Bell Blues (1996),1997,120,genre_5
